model_name,win,time,final_robot_position,goal_position
ARS,0,10.591,"(0.0895, 1.5881)","(1.1805, 0.6905)"
ARS,0,8.2024,"(1.1555, 1.881)","(1.1595, 0.8826)"
ARS,0,0.1922,"(0.3715, 0.7139)","(0.086, 0.9843)"
ARS,1,4.832,"(1.7519, 0.2673)","(1.653, 0.3433)"
ARS,0,9.7373,"(0.1195, 1.6822)","(1.1241, 0.3957)"
ARS,1,7.8835,"(1.0874, 1.8735)","(1.1859, 1.9498)"
ARS,1,4.5808,"(0.3111, 0.1271)","(0.2114, 0.1644)"
ARS,1,6.9067,"(0.3262, 0.1116)","(0.2264, 0.0595)"
ARS,0,0.0013,"(1.5698, 1.2729)","(1.7162, 0.3363)"
ARS,0,0.0013,"(0.5525, 1.3099)","(0.8281, 0.7444)"
ARS,0,1.9779,"(0.6591, 1.9433)","(0.0832, 1.1585)"
ARS,0,1.4795,"(0.6694, 1.0762)","(0.8208, 0.9414)"
ARS,0,9.7585,"(0.1057, 1.6657)","(0.8634, 0.828)"
ARS,0,0.0011,"(1.0902, 1.9221)","(0.2136, 1.719)"
ARS,1,3.5103,"(1.9112, 0.387)","(1.8842, 0.2875)"
ARS,0,8.7387,"(1.1476, 0.1531)","(1.0948, 0.54)"
ARS,0,0.0018,"(1.2613, 0.5462)","(0.0541, 1.7774)"
ARS,0,0.0021,"(0.6017, 1.4711)","(1.7865, 1.5612)"
ARS,1,9.5534,"(0.2748, 0.2354)","(0.1752, 0.1396)"
ARS,0,10.7034,"(0.0967, 1.4027)","(0.8403, 1.0229)"
ARS,0,0.0011,"(1.2459, 1.3711)","(0.502, 0.4177)"
ARS,0,9.44,"(1.0979, 1.8747)","(1.2934, 1.5414)"
ARS,1,2.6997,"(1.8723, 0.9122)","(1.8703, 0.8133)"
ARS,0,2.0048,"(0.0977, 0.2659)","(0.8647, 1.0896)"
ARS,0,0.2126,"(0.756, 0.3595)","(1.8215, 0.5486)"
ARS,0,1.1376,"(0.4374, 1.9302)","(0.2928, 0.3589)"
ARS,0,0.4846,"(0.2697, 1.9049)","(1.4228, 0.9558)"
ARS,0,0.0915,"(1.901, 1.0071)","(1.3446, 0.607)"
ARS,0,8.3224,"(1.6194, 1.9106)","(1.145, 1.3988)"
ARS,0,10.2969,"(1.8142, 1.3625)","(0.3921, 1.6244)"
ARS,1,8.0348,"(1.7389, 1.716)","(1.8386, 1.679)"
ARS,0,0.0014,"(1.5542, 1.3384)","(1.8083, 1.2879)"
ARS,0,10.2819,"(1.8567, 0.3005)","(1.3035, 0.6431)"
ARS,1,7.1163,"(0.2259, 0.4463)","(0.2922, 0.5449)"
ARS,0,8.8297,"(0.3584, 1.7535)","(1.3172, 1.0865)"
ARS,0,10.3578,"(1.8664, 0.3077)","(0.675, 1.1148)"
ARS,0,10.4178,"(0.1154, 1.678)","(0.557, 1.265)"
ARS,0,9.8169,"(1.5822, 1.9103)","(0.8822, 0.3933)"
ARS,1,7.2774,"(0.2146, 1.7215)","(0.3141, 1.7452)"
ARS,0,10.0464,"(1.0757, 1.8722)","(1.1187, 1.3318)"
ARS,1,6.3032,"(1.1434, 1.8795)","(1.2418, 1.8488)"
ARS,0,7.7781,"(1.869, 0.9584)","(0.4607, 1.4325)"
ARS,1,4.3496,"(0.0902, 1.5071)","(0.0825, 1.6069)"
ARS,0,0.1711,"(0.6482, 1.906)","(1.2497, 0.9065)"
ARS,1,1.1742,"(1.9333, 1.1266)","(1.9255, 1.2263)"
ARS,0,7.799,"(0.862, 1.846)","(0.8567, 0.6869)"
ARS,0,10.2682,"(1.8435, 1.1635)","(0.4401, 0.7041)"
ARS,0,11.4631,"(1.1188, 0.1491)","(1.0827, 1.5216)"
ARS,0,9.1458,"(0.1872, 0.6406)","(0.0692, 1.0259)"
ARS,1,2.7403,"(1.6519, 1.9029)","(1.7516, 1.9231)"
ARS,1,7.8591,"(1.8179, 1.3359)","(1.9176, 1.3368)"
ARS,0,0.5388,"(0.8614, 1.5688)","(0.6694, 1.2723)"
ARS,0,0.0011,"(1.1749, 1.5584)","(0.1242, 1.9431)"
ARS,1,5.18,"(1.8923, 0.7374)","(1.8338, 0.6381)"
ARS,0,9.7183,"(0.5985, 0.0957)","(1.6838, 0.57)"
ARS,0,11.0892,"(0.1208, 1.1392)","(1.0858, 1.4446)"
ARS,0,0.2509,"(0.5033, 0.322)","(1.801, 0.3731)"
ARS,0,0.7155,"(0.7758, 0.3472)","(0.6016, 1.476)"
ARS,1,1.2668,"(1.8968, 0.7995)","(1.8805, 0.6995)"
ARS,0,7.984,"(0.232, 0.4199)","(1.4257, 1.1048)"
ARS,0,0.2815,"(1.1886, 0.3222)","(1.8673, 1.4366)"
ARS,0,0.236,"(1.1754, 0.3222)","(1.7154, 1.2757)"
ARS,0,7.3996,"(0.9226, 1.8536)","(0.9088, 1.4627)"
ARS,0,10.995,"(1.2171, 1.8872)","(1.1545, 0.6032)"
ARS,0,7.0711,"(1.8491, 1.1225)","(1.5864, 1.3824)"
ARS,0,1.4929,"(0.0836, 0.5677)","(1.0858, 1.6204)"
ARS,0,0.7582,"(0.9441, 1.5117)","(1.4141, 0.6452)"
ARS,1,0.2426,"(0.2893, 0.4259)","(0.1895, 0.331)"
ARS,0,0.6371,"(0.0992, 0.3267)","(0.0821, 1.5661)"
ARS,0,0.7121,"(0.2562, 1.9011)","(1.304, 0.5646)"
ARS,0,7.3925,"(1.0935, 1.8741)","(1.7041, 1.0825)"
ARS,0,6.1883,"(1.8492, 1.1202)","(0.7488, 0.9116)"
ARS,0,8.1096,"(0.2738, 0.2385)","(1.101, 1.4315)"
ARS,0,8.5031,"(1.698, 1.8574)","(1.0872, 0.5914)"
ARS,0,8.2624,"(1.1568, 0.1537)","(0.5797, 0.575)"
ARS,0,0.0015,"(0.9029, 0.5211)","(1.2253, 1.8133)"
ARS,0,9.0516,"(1.0789, 0.1438)","(1.4371, 1.3262)"
ARS,0,0.0012,"(0.635, 0.5356)","(0.3775, 0.431)"
ARS,1,5.0385,"(1.6344, 0.2374)","(1.6064, 0.1377)"
ARS,0,7.1002,"(0.1896, 0.6311)","(0.9365, 1.6106)"
ARS,1,5.9609,"(1.2228, 0.1631)","(1.1235, 0.2272)"
ARS,0,0.0012,"(0.0725, 1.1649)","(0.373, 0.7496)"
ARS,0,1.7142,"(0.654, 1.0191)","(1.5408, 0.434)"
ARS,0,8.0094,"(0.1499, 0.8967)","(1.5785, 1.0493)"
ARS,1,7.2592,"(0.1997, 1.7166)","(0.2985, 1.6893)"
ARS,0,0.0826,"(1.3507, 0.7186)","(1.7386, 0.7821)"
ARS,0,9.7262,"(1.8768, 0.8898)","(1.4534, 0.4766)"
ARS,0,7.9466,"(0.3557, 0.0943)","(1.4544, 1.2011)"
ARS,0,0.0012,"(0.8103, 1.3087)","(0.5888, 1.3715)"
ARS,0,9.2347,"(0.0955, 1.4222)","(0.837, 0.9702)"
ARS,0,0.0317,"(0.802, 1.2707)","(0.6259, 0.2855)"
ARS,0,2.0216,"(1.9027, 1.7347)","(1.8179, 0.2808)"
ARS,0,8.8924,"(1.9058, 0.3553)","(0.1277, 0.1712)"
ARS,0,0.0016,"(0.6142, 1.2008)","(1.311, 0.4672)"
ARS,0,0.7257,"(0.0563, 0.6695)","(1.9301, 0.0747)"
ARS,0,9.4939,"(0.2265, 0.4401)","(1.2003, 0.2872)"
ARS,0,0.0021,"(0.8644, 0.3928)","(1.8633, 0.3566)"
ARS,1,3.5217,"(0.8195, 1.8395)","(0.9183, 1.7428)"
ARS,0,0.2587,"(1.3506, 0.7106)","(1.1182, 0.8341)"
ARS,0,0.0842,"(0.3702, 0.6068)","(1.5465, 1.7598)"
ARS,0,0.3351,"(1.0704, 1.4638)","(0.6093, 0.9845)"
ARS,0,7.4845,"(1.9103, 0.4295)","(0.0562, 0.5967)"
ARS,1,1.6385,"(0.774, 0.1154)","(0.6748, 0.2143)"
ARS,0,0.0067,"(0.8596, 0.4912)","(0.4529, 1.2308)"
ARS,1,0.165,"(0.1959, 1.3635)","(0.2306, 1.4622)"
ARS,0,9.2201,"(0.1298, 1.0583)","(1.8953, 1.6007)"
ARS,1,0.336,"(0.8158, 1.6966)","(0.9152, 1.7222)"
ARS,1,1.7052,"(1.8127, 0.4667)","(1.7698, 0.3667)"
ARS,0,0.6785,"(0.099, 0.2187)","(1.3238, 0.0504)"
ARS,0,8.7251,"(0.2373, 0.3913)","(0.7834, 0.3893)"
ARS,1,1.8935,"(1.8394, 1.3486)","(1.8949, 1.2499)"
ARS,0,0.3214,"(0.5042, 1.5652)","(1.4783, 1.1578)"
ARS,0,7.9805,"(0.32, 0.1175)","(0.3013, 0.4368)"
ARS,0,0.9433,"(0.8587, 1.2751)","(0.9976, 0.6213)"
ARS,1,5.837,"(0.3655, 0.0911)","(0.2656, 0.1843)"
ARS,0,0.0193,"(1.4961, 0.5441)","(0.2004, 1.8916)"
ARS,0,0.1074,"(0.0967, 1.0371)","(0.125, 0.3868)"
ARS,0,7.9977,"(0.0891, 1.6095)","(0.6855, 0.4141)"
ARS,0,11.2475,"(0.3607, 1.7554)","(0.8575, 1.3994)"
ARS,0,10.2136,"(1.7898, 1.4979)","(0.7494, 0.2216)"
ARS,0,9.9237,"(1.3816, 0.1861)","(0.8978, 0.8594)"
ARS,0,11.0735,"(0.0935, 1.463)","(0.7672, 1.4688)"
ARS,0,0.0916,"(0.7179, 1.9024)","(1.2461, 1.1777)"
ARS,0,0.0011,"(0.7637, 1.9135)","(1.2534, 0.0601)"
ARS,0,0.378,"(1.9169, 1.4067)","(1.6576, 0.1348)"
ARS,0,0.1082,"(1.9006, 0.4112)","(1.005, 1.9056)"
ARS,0,0.0241,"(0.6173, 1.5135)","(1.3229, 0.1637)"
ARS,1,6.6622,"(1.7079, 1.8319)","(1.6091, 1.7325)"
ARS,1,7.4061,"(1.8427, 1.167)","(1.9205, 1.068)"
ARS,0,0.7463,"(0.0998, 0.2601)","(1.6508, 1.7052)"
ARS,0,6.5506,"(0.1218, 1.6844)","(0.4675, 0.2103)"
ARS,1,6.6193,"(0.5838, 1.8013)","(0.6825, 1.8663)"
ARS,0,0.1117,"(0.375, 0.5351)","(0.4437, 0.7313)"
ARS,0,8.6427,"(1.8915, 0.7442)","(1.2757, 1.3955)"
ARS,0,0.0007,"(0.6431, 0.576)","(0.118, 0.3675)"
ARS,0,8.3567,"(1.2439, 0.1654)","(1.0802, 0.5075)"
ARS,1,2.3744,"(0.1744, 1.7114)","(0.0891, 1.8112)"
ARS,0,0.5879,"(1.3518, 0.7042)","(1.6726, 1.9347)"
ARS,0,0.0021,"(0.5696, 0.5014)","(0.6414, 0.9145)"
ARS,1,5.3196,"(0.9262, 1.8541)","(1.0258, 1.853)"
ARS,0,8.9459,"(1.8473, 1.1337)","(1.0947, 1.2909)"
ARS,1,2.3797,"(0.1952, 0.5625)","(0.1608, 0.6621)"
ARS,0,0.2363,"(1.4299, 0.3276)","(0.2951, 1.0829)"
ARS,0,6.9714,"(1.9078, 0.513)","(0.693, 1.4537)"
ARS,0,8.8394,"(0.1263, 1.0879)","(0.6519, 1.0216)"
ARS,0,0.0008,"(1.417, 1.9021)","(1.5635, 0.7529)"
ARS,0,8.1576,"(1.7286, 1.7624)","(1.7166, 0.6525)"
ARS,1,9.3466,"(0.8827, 0.1214)","(0.7828, 0.1158)"
ARS,0,9.6604,"(0.8291, 0.1155)","(0.6642, 0.9483)"
ARS,0,0.4937,"(0.2581, 1.9045)","(0.9818, 1.9096)"
ARS,1,2.2886,"(1.8439, 1.2242)","(1.8811, 1.1247)"
ARS,0,8.4114,"(0.2997, 0.1467)","(1.3293, 1.4482)"
ARS,0,0.0018,"(0.5761, 0.5543)","(0.5621, 1.842)"
ARS,1,9.3391,"(0.5308, 1.7923)","(0.6297, 1.7843)"
ARS,1,1.6392,"(1.356, 0.317)","(1.4547, 0.2202)"
ARS,0,9.017,"(1.8476, 1.1324)","(0.9661, 1.2956)"
ARS,0,7.5826,"(1.5203, 0.2106)","(1.2417, 1.617)"
ARS,0,0.0011,"(1.3801, 0.5485)","(1.2334, 0.1504)"
ARS,0,0.0011,"(1.3143, 1.5143)","(1.5444, 0.4107)"
ARS,1,1.2416,"(0.3942, 0.1949)","(0.2956, 0.262)"
ARS,0,0.0411,"(0.0998, 1.9082)","(1.4484, 1.9429)"
ARS,0,9.7405,"(0.0897, 1.6226)","(0.4756, 0.729)"
ARS,0,8.9519,"(1.2103, 1.8864)","(0.4864, 1.2524)"
ARS,0,0.0559,"(0.371, 1.3868)","(0.5868, 1.456)"
ARS,1,5.5439,"(0.0921, 1.6358)","(0.1212, 1.7353)"
ARS,0,0.0087,"(1.4853, 1.0814)","(1.4626, 1.3729)"
ARS,0,0.0009,"(1.5275, 1.1014)","(1.8573, 1.0374)"
ARS,0,0.9694,"(1.1633, 1.2713)","(0.0635, 0.5107)"
ARS,0,0.0008,"(1.364, 1.2937)","(0.9838, 0.0732)"
ARS,0,7.634,"(1.7634, 1.6215)","(1.063, 1.483)"
ARS,0,10.0023,"(1.8718, 0.9355)","(0.4956, 0.7747)"
ARS,1,6.6972,"(1.8578, 1.0516)","(1.7768, 0.9518)"
ARS,0,0.5353,"(0.0979, 0.2563)","(0.6516, 0.8569)"
ARS,0,6.4074,"(0.4743, 1.7803)","(1.5117, 1.4847)"
ARS,0,0.7311,"(1.3523, 0.71)","(0.1079, 1.6308)"
ARS,0,0.0017,"(0.4803, 1.4661)","(1.5427, 0.4209)"
ARS,0,8.8547,"(1.8929, 0.7296)","(1.5446, 0.0507)"
ARS,1,0.805,"(1.1002, 0.7002)","(1.0957, 0.6003)"
ARS,0,0.0508,"(1.5796, 1.5614)","(1.1945, 1.3821)"
ARS,1,1.4928,"(0.1465, 0.9324)","(0.2101, 1.0311)"
ARS,0,9.0929,"(0.705, 1.823)","(0.2955, 1.4542)"
ARS,0,8.2691,"(1.8158, 1.3534)","(1.1376, 1.7138)"
ARS,0,0.4658,"(0.0944, 0.1699)","(1.0217, 0.1794)"
ARS,0,6.5184,"(0.1445, 0.9408)","(1.2434, 0.7279)"
ARS,1,0.0006,"(1.4261, 1.02)","(1.356, 1.0473)"
ARS,0,0.3028,"(1.1937, 1.272)","(0.9807, 0.1792)"
ARS,0,1.1374,"(1.9006, 1.7372)","(0.3143, 0.6045)"
ARS,0,0.0717,"(1.0794, 0.5866)","(0.467, 1.3243)"
ARS,1,4.5889,"(1.0813, 1.8731)","(1.18, 1.8585)"
ARS,0,0.4117,"(1.2096, 0.5863)","(0.3205, 0.9929)"
ARS,0,7.1998,"(1.5369, 0.2153)","(1.0983, 0.7138)"
ARS,0,0.2048,"(0.6689, 1.097)","(0.2508, 0.3136)"
ARS,0,9.7441,"(0.1896, 0.6311)","(1.1488, 0.5153)"
ARS,1,4.6212,"(0.4685, 0.0905)","(0.37, 0.0601)"
ARS,0,0.1184,"(1.6498, 0.4378)","(1.2958, 1.6798)"
ARS,0,5.1005,"(0.1219, 1.13)","(1.7115, 0.8354)"
ARS,0,8.3322,"(0.0898, 1.5734)","(0.6367, 1.2568)"
ARS,0,6.1344,"(1.7784, 1.5454)","(1.5555, 0.9541)"
ARS,1,0.7179,"(0.7474, 0.9781)","(0.648, 0.8819)"
ARS,0,7.7107,"(0.2258, 1.7246)","(1.1072, 0.9075)"
ARS,1,4.0658,"(0.1312, 1.0465)","(0.1059, 1.1451)"
ARS,1,4.5604,"(1.8328, 1.2396)","(1.9274, 1.1398)"
ARS,0,0.2128,"(0.8906, 0.0922)","(0.4728, 0.7048)"
ARS,0,0.3583,"(0.0981, 1.7995)","(0.1266, 1.0308)"
ARS,0,8.7683,"(0.1813, 0.6792)","(0.6903, 0.7084)"
ARS,0,10.1239,"(0.575, 1.8006)","(1.0153, 1.049)"
ARS,0,9.7192,"(1.0524, 1.8694)","(1.4469, 0.9953)"
ARS,0,10.97,"(1.8788, 0.8713)","(1.3093, 0.4984)"
ARS,0,9.6953,"(0.7086, 0.1043)","(1.6827, 1.1824)"
ARS,1,0.7129,"(0.8439, 0.1008)","(0.7453, 0.1733)"
ARS,1,4.8871,"(1.2312, 0.1639)","(1.1326, 0.1026)"
ARS,0,0.0006,"(1.6263, 0.6984)","(1.3434, 0.3423)"
ARS,0,0.0006,"(1.5251, 1.513)","(1.4358, 0.4886)"
ARS,0,9.2467,"(0.5029, 0.0914)","(1.1956, 0.4229)"
ARS,0,9.2364,"(0.1198, 1.6824)","(0.6444, 0.4141)"
ARS,0,0.2595,"(1.0558, 0.4663)","(0.0896, 1.0285)"
ARS,1,0.1409,"(0.9207, 0.9697)","(0.9754, 1.0688)"
ARS,0,0.0095,"(1.9041, 0.7848)","(0.1149, 1.0295)"
ARS,0,6.0373,"(1.636, 1.9074)","(0.8144, 0.6469)"
ARS,0,0.6013,"(1.175, 1.5285)","(0.439, 0.7085)"
ARS,0,1.0599,"(1.0801, 1.5049)","(1.7432, 1.3204)"
ARS,0,7.5699,"(1.7427, 0.2646)","(1.5577, 1.3434)"
ARS,0,0.0267,"(1.6458, 0.4107)","(0.2507, 1.3345)"
ARS,0,10.3087,"(0.4395, 1.7728)","(0.8492, 1.3229)"
ARS,1,0.8962,"(1.7655, 0.7375)","(1.8651, 0.7191)"
ARS,0,9.157,"(1.2777, 0.1702)","(1.6461, 0.502)"
ARS,0,8.3685,"(0.1111, 1.2353)","(1.1557, 0.591)"
ARS,0,0.647,"(1.9008, 1.738)","(0.0784, 1.8133)"
ARS,1,6.5222,"(1.7661, 1.605)","(1.79, 1.5052)"
ARS,1,6.4577,"(1.7859, 1.5152)","(1.7844, 1.4167)"
ARS,0,9.3877,"(1.2159, 0.1617)","(0.6306, 0.5011)"
ARS,0,8.9886,"(0.3131, 1.7442)","(1.4048, 1.2592)"
ARS,1,1.8877,"(1.8733, 0.8598)","(1.8659, 0.7605)"
ARS,1,1.4521,"(1.1293, 0.1651)","(1.0299, 0.2288)"
ARS,0,6.8748,"(0.2792, 0.2165)","(0.7837, 1.3411)"
ARS,1,6.4534,"(0.4775, 1.7807)","(0.5589, 1.8804)"
ARS,0,8.8056,"(1.6948, 1.8654)","(0.9484, 1.0209)"
ARS,1,2.6731,"(0.0895, 1.6205)","(0.1895, 1.6909)"
ARS,0,0.9965,"(1.9535, 0.9513)","(0.0508, 0.7588)"
ARS,0,7.421,"(0.8349, 1.8419)","(0.0993, 1.9362)"
ARS,0,6.5828,"(1.8181, 1.3342)","(1.861, 1.9097)"
ARS,0,0.0012,"(1.1678, 1.4522)","(0.4996, 0.3723)"
ARS,0,9.0262,"(1.8977, 0.672)","(0.3983, 1.3197)"
ARS,0,8.3191,"(1.4764, 0.2022)","(1.1614, 1.5017)"
ARS,1,7.7638,"(0.3034, 0.1368)","(0.2478, 0.2366)"
ARS,0,8.2296,"(0.3897, 1.7602)","(0.4291, 0.9545)"
ARS,0,0.2593,"(0.3727, 0.4274)","(1.6591, 1.8986)"
ARS,0,0.1753,"(1.3597, 0.6189)","(1.3592, 1.6473)"
ARS,1,4.9371,"(0.5291, 1.7916)","(0.4418, 1.8914)"
ARS,0,8.8255,"(1.7849, 1.5149)","(0.9521, 0.6698)"
ARS,0,9.5561,"(1.5413, 0.215)","(0.9164, 0.778)"
ARS,0,5.8071,"(0.22, 0.4712)","(0.8571, 0.687)"
ARS,1,4.4086,"(0.0908, 1.536)","(0.0861, 1.6346)"
ARS,0,7.1254,"(0.6958, 1.8216)","(0.7198, 0.7105)"
ARS,1,1.7243,"(1.5076, 0.1798)","(1.4081, 0.1729)"
ARS,0,7.106,"(0.1462, 0.925)","(0.7896, 1.2933)"
ARS,0,8.6361,"(1.1339, 1.8788)","(0.5058, 0.8191)"
ARS,0,0.2304,"(0.381, 1.3208)","(1.6043, 0.9667)"
ARS,0,7.4837,"(1.7071, 0.255)","(1.3518, 0.8583)"
ARS,0,1.0491,"(0.6673, 1.1097)","(0.6803, 0.2872)"
ARS,0,7.7751,"(0.3488, 0.0967)","(0.7986, 1.6261)"
ARS,0,0.1889,"(0.6809, 0.3533)","(1.8888, 1.2305)"
ARS,0,7.6613,"(0.1738, 0.7281)","(1.947, 1.6679)"
ARS,1,0.4757,"(1.8672, 1.4581)","(1.9216, 1.5575)"
ARS,1,0.9851,"(1.373, 1.87)","(1.4725, 1.8258)"
ARS,0,7.9297,"(1.7189, 1.793)","(1.2788, 0.6518)"
ARS,0,8.0985,"(0.6447, 0.0991)","(1.6977, 0.6711)"
ARS,0,8.8517,"(0.1179, 1.1664)","(1.234, 0.6979)"
ARS,0,0.0013,"(1.2637, 1.9498)","(0.5918, 1.9013)"
ARS,1,1.3841,"(0.8874, 1.8495)","(0.987, 1.8741)"
ARS,1,0.9748,"(1.4536, 0.1797)","(1.5533, 0.1785)"
ARS,0,0.337,"(1.3507, 0.7475)","(0.5611, 1.7823)"
ARS,0,5.0305,"(1.9112, 0.3896)","(0.7885, 0.9901)"
ARS,1,3.6923,"(1.1588, 1.8977)","(1.2581, 1.9414)"
ARS,1,1.4568,"(1.7229, 0.2255)","(1.8151, 0.1257)"
ARS,0,1.5987,"(0.651, 1.0187)","(1.9312, 1.5023)"
ARS,1,0.0009,"(0.1233, 0.1477)","(0.1283, 0.1129)"
ARS,0,9.7214,"(0.1226, 1.1212)","(1.6115, 0.4504)"
ARS,0,0.0012,"(1.4801, 0.3345)","(1.3176, 1.2183)"
ARS,0,0.1273,"(1.4781, 0.972)","(1.7426, 1.3022)"
ARS,1,0.1318,"(0.7712, 0.8229)","(0.708, 0.9222)"
ARS,0,7.9742,"(1.1341, 1.8787)","(0.6497, 1.4833)"
ARS,0,0.0021,"(1.1091, 0.3824)","(1.4016, 0.852)"
ARS,0,0.1014,"(0.5724, 1.3716)","(0.3913, 0.8914)"
ARS,0,0.3113,"(0.5276, 1.5186)","(0.3642, 0.8835)"
ARS,1,1.6657,"(1.793, 0.2735)","(1.6935, 0.3367)"
ARS,0,7.1258,"(0.1239, 1.1102)","(1.6251, 0.6849)"
ARS,0,0.0213,"(1.4841, 1.9001)","(1.6902, 1.5338)"
ARS,0,0.0267,"(0.6757, 1.9006)","(0.753, 0.668)"
ARS,0,9.6553,"(0.9256, 1.8539)","(1.2632, 0.76)"
ARS,0,10.2666,"(1.2909, 1.894)","(1.1151, 1.0067)"
ARS,0,1.6614,"(1.7314, 0.0962)","(1.6998, 1.1965)"
ARS,0,0.6755,"(0.9389, 1.5273)","(1.289, 1.2472)"
ARS,0,9.3394,"(0.1965, 0.5932)","(1.243, 0.6238)"
ARS,0,7.7872,"(1.2765, 1.8929)","(1.282, 1.0358)"
ARS,1,1.855,"(0.6319, 0.0941)","(0.5329, 0.074)"
ARS,1,8.2133,"(0.1816, 0.6745)","(0.1775, 0.7743)"
ARS,0,7.4983,"(0.849, 1.8434)","(0.7456, 0.22)"
ARS,1,1.5636,"(1.6065, 1.8971)","(1.7061, 1.911)"
ARS,1,1.8195,"(1.845, 0.3918)","(1.9362, 0.2924)"
ARS,1,6.5023,"(1.7323, 1.7451)","(1.8321, 1.8003)"
ARS,0,9.9483,"(1.9099, 0.4452)","(0.6556, 0.61)"
ARS,0,2.4429,"(0.0986, 0.2557)","(1.2374, 1.472)"
ARS,0,8.656,"(0.1866, 0.6477)","(1.1274, 0.6134)"
ARS,1,4.9145,"(0.2963, 0.1508)","(0.3542, 0.2507)"
ARS,1,2.6605,"(1.9048, 0.8959)","(1.8992, 0.7963)"
ARS,0,9.4139,"(0.971, 0.1313)","(0.4935, 1.0005)"
ARS,0,10.2427,"(1.1219, 0.1493)","(1.3051, 1.1434)"
ARS,0,9.8612,"(0.1588, 0.8313)","(0.6047, 0.394)"
ARS,0,8.6026,"(0.4961, 1.7849)","(0.6955, 1.6033)"
ARS,0,8.3941,"(1.7746, 1.5691)","(0.1313, 1.8637)"
ARS,0,8.3212,"(1.6858, 0.249)","(1.4623, 0.1605)"
ARS,0,0.022,"(0.0988, 1.2496)","(1.9007, 1.9215)"
ARS,1,8.7382,"(0.2133, 0.5069)","(0.1135, 0.4179)"
ARS,0,9.1703,"(1.7178, 1.7961)","(1.6524, 1.2656)"
ARS,0,1.4898,"(0.8725, 0.6157)","(1.9288, 1.8193)"
ARS,0,0.001,"(1.4954, 1.3246)","(1.8404, 1.85)"
ARS,1,7.4217,"(1.5085, 0.2082)","(1.4088, 0.1977)"
ARS,1,5.8271,"(1.8249, 1.2941)","(1.9247, 1.2951)"
ARS,0,1.5344,"(0.0994, 0.2565)","(0.5216, 1.059)"
TRPO,0,0.3207,"(0.5039, 0.3297)","(1.5628, 1.4569)"
TRPO,0,0.8972,"(0.4099, 1.4328)","(0.6402, 0.8246)"
TRPO,0,1.2887,"(0.898, 1.4621)","(1.0124, 0.0625)"
TRPO,0,4.1642,"(0.3956, 1.4111)","(1.7898, 0.5763)"
TRPO,0,0.0024,"(1.9353, 0.0841)","(0.7665, 0.2901)"
TRPO,0,8.2284,"(0.1948, 0.1601)","(0.6874, 0.8538)"
TRPO,1,2.4166,"(1.8958, 0.5893)","(1.7973, 0.689)"
TRPO,0,0.7286,"(0.3743, 1.4573)","(0.6534, 1.4461)"
TRPO,0,1.2063,"(1.4774, 0.8009)","(1.7333, 0.5648)"
TRPO,0,1.1662,"(1.634, 0.4631)","(0.6487, 1.8877)"
TRPO,0,1.0423,"(1.6273, 0.4747)","(0.4895, 0.8662)"
TRPO,0,9.2448,"(1.9005, 0.1398)","(1.5996, 1.7324)"
TRPO,0,3.3104,"(1.5016, 1.5324)","(0.1037, 1.8327)"
TRPO,0,2.1168,"(0.8448, 1.5641)","(1.7093, 1.4825)"
TRPO,0,0.0012,"(1.8756, 0.061)","(0.318, 1.3377)"
TRPO,0,0.6632,"(0.753, 1.5528)","(1.7771, 0.9362)"
TRPO,1,3.8973,"(1.8665, 0.4154)","(1.9206, 0.5147)"
TRPO,0,4.2942,"(1.1096, 1.3994)","(0.6801, 1.789)"
TRPO,0,0.4894,"(1.1548, 0.3208)","(0.9938, 1.8649)"
TRPO,0,3.508,"(1.5988, 1.148)","(1.3784, 0.2572)"
TRPO,0,1.5215,"(0.1073, 0.0859)","(1.9247, 1.7941)"
TRPO,0,8.1875,"(0.6348, 0.0841)","(1.3945, 1.1474)"
TRPO,0,1.4206,"(1.6062, 0.4561)","(0.9212, 0.7351)"
TRPO,0,8.7528,"(1.8957, 0.2484)","(1.9055, 1.5338)"
TRPO,0,0.9677,"(0.3757, 0.7219)","(1.5349, 1.7009)"
TRPO,0,0.9878,"(0.4861, 0.7862)","(1.3322, 1.1383)"
TRPO,0,2.1653,"(1.6179, 0.489)","(0.6902, 0.2474)"
TRPO,0,10.7469,"(1.8641, 1.3787)","(1.6592, 1.8732)"
TRPO,0,0.0046,"(1.2365, 1.2709)","(0.5124, 1.3582)"
TRPO,0,0.5179,"(0.0988, 1.9204)","(1.7859, 1.7753)"
TRPO,0,0.3912,"(0.517, 0.3407)","(1.7334, 0.5968)"
TRPO,0,1.4141,"(0.3792, 1.437)","(0.841, 1.7296)"
TRPO,0,0.0007,"(0.4531, 1.3495)","(1.944, 1.8956)"
TRPO,0,5.3944,"(1.5124, 1.5224)","(1.7485, 1.6547)"
TRPO,0,9.1859,"(1.061, 1.8381)","(1.4905, 1.645)"
TRPO,0,4.5694,"(1.4934, 1.5381)","(0.3657, 0.4671)"
TRPO,0,2.3094,"(1.645, 1.0926)","(1.8298, 0.2701)"
TRPO,0,3.9227,"(1.1151, 1.3941)","(0.9663, 0.4189)"
TRPO,1,0.8788,"(1.86, 1.1253)","(1.8342, 1.2248)"
TRPO,0,10.4064,"(0.2515, 0.1298)","(1.2291, 1.7157)"
TRPO,1,0.6174,"(1.3514, 0.6884)","(1.3523, 0.7883)"
